account_age_days,transaction_amount,hour,weekday,month,is_high_value,transaction_amount_log,channel_Atm,channel_Mobile,channel_Pos,channel_Web,kyc_verified_No,kyc_verified_Yes,is_fraud
677,4499.0,18,0,8,0,8.411832675758411,0.0,0.0,1.0,0.0,0.0,1.0,0
1914,3981.0,22,1,8,0,8.289539484624141,0.0,0.0,0.0,1.0,0.0,1.0,0
2826,6947.0,3,5,8,0,8.846209127360996,0.0,0.0,0.0,1.0,0.0,1.0,0
1040,35529.0,12,0,8,0,10.478132689015071,0.0,1.0,0.0,0.0,0.0,1.0,0
2390,12436.0,13,1,8,0,9.42843117965374,0.0,1.0,0.0,0.0,0.0,1.0,0
851,4667.0,3,2,8,0,8.448485993406447,0.0,0.0,1.0,0.0,0.0,1.0,0
751,9223.0,7,1,8,0,9.129564061948894,0.0,1.0,0.0,0.0,0.0,1.0,0
1231,22081.0,19,2,8,0,10.002518075999085,0.0,1.0,0.0,0.0,0.0,1.0,0
993,154927.0,14,5,8,1,11.950715771851312,0.0,0.0,1.0,0.0,0.0,1.0,0
433,13574.0,16,6,8,0,9.515985144802135,0.0,1.0,0.0,0.0,0.0,1.0,0
1991,6371.0,17,0,8,0,8.759668671029939,0.0,1.0,0.0,0.0,0.0,1.0,0
175,23361.0,13,4,8,0,10.05886604971564,0.0,1.0,0.0,0.0,0.0,1.0,0
1182,10446.0,4,6,8,0,9.254070134837509,0.0,1.0,0.0,0.0,0.0,1.0,0
1148,15097.0,23,1,8,0,9.62231756369957,0.0,0.0,0.0,1.0,0.0,1.0,0
596,3829.0,16,5,8,0,8.250620082174692,0.0,1.0,0.0,0.0,0.0,1.0,1
2763,265379.0,15,0,8,1,12.488918040090429,1.0,0.0,0.0,0.0,0.0,1.0,0
240,3725.0,12,0,8,0,8.223090551161533,0.0,0.0,0.0,1.0,0.0,1.0,0
1656,260677.0,19,1,8,1,12.471041208175055,0.0,1.0,0.0,0.0,0.0,1.0,0
575,2243.0,23,3,8,0,7.716015266642587,1.0,0.0,0.0,0.0,1.0,0.0,0
2103,73151.0,8,5,8,1,11.200294747154482,0.0,0.0,0.0,1.0,0.0,1.0,0
1026,147352.0,13,0,8,1,11.900586347646405,1.0,0.0,0.0,0.0,0.0,1.0,0
2912,4986.0,20,4,8,0,8.514589805546123,0.0,0.0,0.0,1.0,0.0,1.0,0
2703,69050.0,19,5,8,1,11.142600640991803,0.0,1.0,0.0,0.0,0.0,1.0,0
203,227284.0,10,2,8,1,12.333960015582113,0.0,0.0,0.0,1.0,0.0,1.0,0
956,8963.0,0,0,8,0,9.100971834920818,0.0,0.0,1.0,0.0,0.0,1.0,0
458,6069.0,2,0,8,0,8.711113884053544,0.0,0.0,1.0,0.0,0.0,1.0,0
342,9778.0,0,5,8,0,9.187992508312275,0.0,0.0,0.0,1.0,0.0,1.0,0
102,7061.0,5,4,8,0,8.862483576488332,0.0,1.0,0.0,0.0,0.0,1.0,0
429,7360.0,13,2,8,0,8.903951072058707,0.0,0.0,0.0,1.0,0.0,1.0,0
536,5628.0,22,0,8,0,8.635687085464026,0.0,1.0,0.0,0.0,0.0,1.0,0
270,10267.0,14,6,8,0,9.236787541991031,0.0,1.0,0.0,0.0,1.0,0.0,0
2687,180326.0,19,4,8,1,12.102527148395907,0.0,1.0,0.0,0.0,0.0,1.0,0
928,9790.0,8,4,8,0,9.189218875354072,0.0,1.0,0.0,0.0,0.0,1.0,0
2397,7353.0,19,1,8,0,8.902999661861218,0.0,0.0,0.0,1.0,0.0,1.0,0
1499,11983.0,22,0,8,0,9.391327705757,1.0,0.0,0.0,0.0,0.0,1.0,0
1585,261628.0,3,4,8,1,12.474682748690192,0.0,0.0,1.0,0.0,0.0,1.0,0
2173,12347.0,23,6,8,0,9.42124938562205,0.0,0.0,1.0,0.0,1.0,0.0,0
1994,11578.0,14,6,8,0,9.356948391612272,0.0,1.0,0.0,0.0,0.0,1.0,0
987,186874.0,19,3,8,1,12.138195223127088,0.0,0.0,1.0,0.0,1.0,0.0,0
817,17491.0,9,6,8,0,9.76949891253281,0.0,0.0,0.0,1.0,0.0,1.0,0
1177,10514.0,10,4,8,0,9.2605580881368,0.0,1.0,0.0,0.0,0.0,1.0,0
2994,6960.0,14,0,8,0,8.848078421168667,0.0,0.0,0.0,1.0,0.0,1.0,0
1628,98391.0,10,0,8,1,11.496714778922248,0.0,0.0,0.0,1.0,1.0,0.0,0
2448,6465.0,14,3,8,0,8.774312958285378,0.0,1.0,0.0,0.0,0.0,1.0,0
790,3515.0,14,4,8,0,8.165079258805068,0.0,1.0,0.0,0.0,0.0,1.0,0
2469,8808.0,11,2,8,0,9.083529205109796,0.0,1.0,0.0,0.0,0.0,1.0,0
2089,4587.0,21,5,8,0,8.431199478249262,0.0,0.0,1.0,0.0,1.0,0.0,1
2114,4956.0,5,2,8,0,8.508555998020574,0.0,0.0,0.0,1.0,0.0,1.0,0
2446,4363.0,9,1,8,0,8.381144346952961,0.0,0.0,0.0,1.0,0.0,1.0,0
722,3860.0,15,3,8,0,8.258681496264236,0.0,0.0,0.0,1.0,0.0,1.0,0
442,299162.0,17,4,8,1,12.608743854333945,0.0,1.0,0.0,0.0,0.0,1.0,0
2235,9335.0,10,6,8,0,9.141633173966392,0.0,1.0,0.0,0.0,1.0,0.0,1
1140,19474.0,13,1,8,0,9.876886870738948,0.0,1.0,0.0,0.0,1.0,0.0,1
137,171548.0,16,4,8,1,12.052624219065292,0.0,0.0,1.0,0.0,0.0,1.0,0
217,8024.0,17,6,8,0,8.990316947998217,0.0,0.0,0.0,1.0,0.0,1.0,0
581,9407.0,8,5,8,0,9.149315670138408,0.0,1.0,0.0,0.0,0.0,1.0,0
2972,13458.0,8,5,8,0,9.507403306233716,0.0,0.0,0.0,1.0,0.0,1.0,0
455,283092.0,11,5,8,1,12.55353074454915,0.0,0.0,1.0,0.0,0.0,1.0,0
1538,6224.0,3,1,8,0,8.736328721332908,0.0,1.0,0.0,0.0,1.0,0.0,0
2175,294174.0,6,0,8,1,12.59193010733213,0.0,0.0,1.0,0.0,0.0,1.0,0
491,12171.0,3,1,8,0,9.40689351101686,0.0,1.0,0.0,0.0,0.0,1.0,0
665,14948.0,17,3,8,0,9.612399686949514,1.0,0.0,0.0,0.0,0.0,1.0,0
1353,63622.0,8,0,8,1,11.060730319174084,1.0,0.0,0.0,0.0,1.0,0.0,0
1585,12295.0,23,3,8,0,9.417029285218431,0.0,0.0,0.0,1.0,0.0,1.0,0
60,4364.0,8,2,8,0,8.381373468273702,0.0,1.0,0.0,0.0,1.0,0.0,1
2442,8781.0,23,5,8,0,9.080459451121662,0.0,0.0,0.0,1.0,0.0,1.0,0
560,8142.0,20,5,8,0,9.004913941467132,0.0,0.0,1.0,0.0,0.0,1.0,0
1227,158179.0,5,6,8,1,11.971488904073407,1.0,0.0,0.0,0.0,1.0,0.0,0
2631,13062.0,6,6,8,0,9.477539085486564,1.0,0.0,0.0,0.0,0.0,1.0,1
458,3304.0,18,4,8,0,8.103191752285786,0.0,0.0,0.0,1.0,0.0,1.0,0
2529,6659.0,17,1,8,0,8.803874763534434,0.0,0.0,0.0,1.0,0.0,1.0,0
1975,25696.0,8,3,8,0,10.154129532552147,0.0,0.0,1.0,0.0,1.0,0.0,0
1656,17986.0,4,5,8,0,9.79740455372797,0.0,1.0,0.0,0.0,0.0,1.0,0
2700,221129.0,15,4,8,1,12.306506042851444,0.0,0.0,0.0,1.0,0.0,1.0,0
2336,8961.0,16,6,8,0,9.100748695346088,0.0,0.0,1.0,0.0,0.0,1.0,0
2992,22666.0,9,4,8,0,10.028665401264355,0.0,0.0,1.0,0.0,1.0,0.0,0
1326,2983.0,10,3,8,0,8.001019961323651,0.0,0.0,1.0,0.0,0.0,1.0,0
2725,4100.0,19,4,8,0,8.31898612539206,0.0,0.0,1.0,0.0,0.0,1.0,0
750,8360.0,13,3,8,0,9.031333316150056,0.0,1.0,0.0,0.0,0.0,1.0,0
1584,177128.0,5,5,8,1,12.084633559659656,0.0,1.0,0.0,0.0,1.0,0.0,1
1376,7493.0,18,2,8,0,8.921857979353632,0.0,0.0,0.0,1.0,0.0,1.0,0
973,5225.0,11,0,8,0,8.561401446080557,0.0,0.0,0.0,1.0,0.0,1.0,0
1977,8817.0,7,0,8,0,9.084550365917885,0.0,1.0,0.0,0.0,0.0,1.0,0
2134,71516.0,16,1,8,1,11.1776904626589,0.0,0.0,1.0,0.0,0.0,1.0,0
2623,15063.0,1,4,8,0,9.620063070336988,0.0,0.0,0.0,1.0,0.0,1.0,0
596,97405.0,16,3,8,1,11.486643089376036,0.0,0.0,1.0,0.0,0.0,1.0,0
312,9573.0,4,5,8,0,9.166806369952454,0.0,1.0,0.0,0.0,0.0,1.0,0
2509,10212.0,21,6,8,0,9.2314166975781,0.0,0.0,0.0,1.0,1.0,0.0,0
2083,2863.0,9,5,8,0,7.959974528080536,0.0,0.0,0.0,1.0,0.0,1.0,0
2169,9158.0,14,6,8,0,9.122492281402987,0.0,0.0,0.0,1.0,0.0,1.0,0
1624,8197.0,13,0,8,0,9.011645501064285,0.0,0.0,1.0,0.0,0.0,1.0,0
738,270073.0,5,6,8,1,12.506451274503148,0.0,1.0,0.0,0.0,0.0,1.0,0
2359,6715.0,10,5,8,0,8.812248018197431,0.0,0.0,0.0,1.0,0.0,1.0,0
2499,8333.0,5,4,8,0,9.0280988119824,0.0,0.0,0.0,1.0,1.0,0.0,0
187,223723.0,3,1,8,1,12.31816842826791,0.0,1.0,0.0,0.0,0.0,1.0,0
1395,4667.0,5,0,8,0,8.448485993406447,0.0,0.0,1.0,0.0,0.0,1.0,0
2750,3584.0,19,3,8,0,8.184513753033722,0.0,1.0,0.0,0.0,0.0,1.0,0
202,10075.0,21,5,8,0,9.2179116374725,0.0,0.0,0.0,1.0,0.0,1.0,0
1433,64889.0,19,0,8,1,11.080448807615214,0.0,0.0,0.0,1.0,1.0,0.0,0
1491,16869.0,6,0,8,0,9.733292175540011,0.0,0.0,1.0,0.0,0.0,1.0,0
2923,27726.0,10,1,8,0,10.23016194667723,0.0,0.0,0.0,1.0,1.0,0.0,0
827,7447.0,16,6,8,0,8.915700818956903,0.0,0.0,1.0,0.0,0.0,1.0,0
537,299455.0,5,4,8,1,12.609722774225888,0.0,1.0,0.0,0.0,0.0,1.0,1
2811,12251.0,5,5,8,0,9.413444467952663,0.0,1.0,0.0,0.0,0.0,1.0,0
1723,8245.0,19,2,8,0,9.017483513266844,0.0,1.0,0.0,0.0,0.0,1.0,0
2766,5271.0,5,1,8,0,8.570165076182343,0.0,0.0,0.0,1.0,0.0,1.0,0
1025,4550.0,8,2,8,0,8.423102268016642,0.0,0.0,0.0,1.0,0.0,1.0,0
1516,6001.0,17,3,8,0,8.699848026000312,0.0,1.0,0.0,0.0,0.0,1.0,0
1646,3427.0,11,5,8,0,8.13973227971767,0.0,0.0,1.0,0.0,0.0,1.0,1
1150,9880.0,7,5,8,0,9.198369000194964,0.0,1.0,0.0,0.0,0.0,1.0,0
2230,5092.0,2,0,8,0,8.535622326884605,0.0,0.0,0.0,1.0,0.0,1.0,0
310,297876.0,0,4,8,1,12.60443592860427,0.0,0.0,0.0,1.0,1.0,0.0,0
116,7454.0,10,1,8,0,8.916640227198839,0.0,0.0,1.0,0.0,0.0,1.0,0
2002,10766.0,13,1,8,0,9.284241179815718,0.0,0.0,0.0,1.0,0.0,1.0,0
2929,7627.0,15,1,8,0,8.93958096672031,0.0,1.0,0.0,0.0,0.0,1.0,1
923,67492.0,7,0,8,1,11.119779167779315,0.0,0.0,0.0,1.0,0.0,1.0,0
1591,7530.0,16,0,8,0,8.926783114101351,0.0,0.0,0.0,1.0,0.0,1.0,0
1342,59405.0,1,3,8,1,10.99215051035057,0.0,0.0,0.0,1.0,1.0,0.0,0
2222,4192.0,2,6,8,0,8.341171747170762,0.0,1.0,0.0,0.0,0.0,1.0,0
1672,10101.0,19,1,8,0,9.220488703027998,0.0,1.0,0.0,0.0,0.0,1.0,0
165,216464.0,18,2,8,1,12.285184150538289,0.0,1.0,0.0,0.0,0.0,1.0,0
1546,9152.0,14,1,8,0,9.12183697338478,0.0,0.0,0.0,1.0,0.0,1.0,0
537,180718.0,11,2,8,1,12.104698617704708,0.0,0.0,0.0,1.0,0.0,1.0,0
689,17781.0,12,5,8,0,9.785941988681085,1.0,0.0,0.0,0.0,1.0,0.0,0
1260,8041.0,10,1,8,0,8.992433087457218,0.0,1.0,0.0,0.0,0.0,1.0,0
1128,8709.0,19,6,8,0,9.072227069846548,0.0,0.0,0.0,1.0,0.0,1.0,0
1679,2947.0,15,6,8,0,7.988882253309227,0.0,1.0,0.0,0.0,0.0,1.0,0
1382,4449.0,13,0,8,0,8.400659375160286,0.0,1.0,0.0,0.0,0.0,1.0,0
1331,6228.0,15,3,8,0,8.736971085254146,0.0,0.0,1.0,0.0,0.0,1.0,0
1329,5105.0,11,0,8,0,8.53817159780143,0.0,1.0,0.0,0.0,0.0,1.0,0
244,9378.0,16,0,8,0,9.14622842650894,0.0,1.0,0.0,0.0,1.0,0.0,1
1373,8251.0,2,0,8,0,9.018210874191142,0.0,0.0,1.0,0.0,0.0,1.0,0
1243,7224.0,21,6,8,0,8.885302512980633,0.0,0.0,0.0,1.0,0.0,1.0,0
2575,238050.0,22,1,8,1,12.380240215411993,0.0,1.0,0.0,0.0,0.0,1.0,1
2910,6094.0,3,4,8,0,8.715224041915372,0.0,1.0,0.0,0.0,0.0,1.0,0
1644,9388.0,10,1,8,0,9.147294070258548,0.0,1.0,0.0,0.0,0.0,1.0,0
1997,10401.0,9,3,8,0,9.249753374333018,0.0,1.0,0.0,0.0,0.0,1.0,0
656,11201.0,1,2,8,0,9.323847612769775,0.0,0.0,0.0,1.0,0.0,1.0,0
2776,7494.0,20,0,8,0,8.921991410536698,0.0,1.0,0.0,0.0,0.0,1.0,0
2839,6374.0,9,2,8,0,8.760139370026627,0.0,0.0,1.0,0.0,0.0,1.0,0
859,11129.0,14,1,8,0,9.31739944426959,0.0,0.0,0.0,1.0,1.0,0.0,0
296,14774.0,8,0,8,0,9.6006918422743,0.0,1.0,0.0,0.0,0.0,1.0,0
1955,10284.0,13,5,8,0,9.238441802087058,1.0,0.0,0.0,0.0,1.0,0.0,1
314,7960.0,14,0,8,0,8.982309899088579,0.0,0.0,1.0,0.0,0.0,1.0,0
1516,15115.0,20,4,8,0,9.62350906446938,0.0,0.0,0.0,1.0,0.0,1.0,0
2076,9514.0,10,6,8,0,9.16062477973025,0.0,1.0,0.0,0.0,0.0,1.0,0
2344,9260.0,9,4,8,0,9.13356731317027,1.0,0.0,0.0,0.0,0.0,1.0,0
918,62623.0,6,6,8,1,11.044903870195805,0.0,0.0,0.0,1.0,0.0,1.0,0
1851,10353.0,18,4,8,0,9.245128197461849,0.0,1.0,0.0,0.0,0.0,1.0,0
1310,2903.0,22,2,8,0,7.973844375944687,0.0,1.0,0.0,0.0,1.0,0.0,0
616,147296.0,3,4,8,1,11.90020623564454,0.0,0.0,0.0,1.0,0.0,1.0,0
74,12191.0,7,5,8,0,9.408535277926427,0.0,0.0,1.0,0.0,0.0,1.0,0
285,8520.0,8,6,8,0,9.050288983827956,0.0,1.0,0.0,0.0,1.0,0.0,0
912,14931.0,16,0,8,0,9.611261840034476,0.0,1.0,0.0,0.0,0.0,1.0,0
966,7233.0,10,6,8,0,8.886547412512042,0.0,1.0,0.0,0.0,1.0,0.0,0
2155,6272.0,11,4,8,0,8.744009988096742,0.0,1.0,0.0,0.0,1.0,0.0,0
737,11829.0,1,5,8,0,9.378393956972433,0.0,0.0,0.0,1.0,1.0,0.0,0
492,6438.0,11,5,8,0,8.770128527538184,1.0,0.0,0.0,0.0,0.0,1.0,0
641,20075.0,0,0,8,0,9.907280350774824,0.0,0.0,0.0,1.0,0.0,1.0,0
1796,18605.0,16,6,8,0,9.831239388328504,0.0,0.0,0.0,1.0,0.0,1.0,0
1155,10900.0,10,5,8,0,9.29660980712836,1.0,0.0,0.0,0.0,0.0,1.0,0
1669,11256.0,11,3,8,0,9.328745436354804,0.0,0.0,1.0,0.0,0.0,1.0,0
1618,2337.0,18,5,8,0,7.757051142032013,0.0,0.0,1.0,0.0,0.0,1.0,0
2971,22480.0,1,4,8,0,10.02042578700401,0.0,1.0,0.0,0.0,0.0,1.0,0
1619,3254.0,23,0,8,0,8.08794755464267,1.0,0.0,0.0,0.0,0.0,1.0,0
1258,12875.0,12,6,8,0,9.463120392418698,0.0,1.0,0.0,0.0,1.0,0.0,0
1915,5211.0,9,2,8,0,8.558718938244736,0.0,0.0,0.0,1.0,0.0,1.0,0
2350,4583.0,23,3,8,0,8.430327258394575,0.0,1.0,0.0,0.0,0.0,1.0,0
2877,14609.0,15,6,8,0,9.589461504744746,0.0,0.0,0.0,1.0,0.0,1.0,0
432,21829.0,4,5,8,0,9.99104044954399,0.0,0.0,0.0,1.0,1.0,0.0,0
1319,3595.0,2,6,8,0,8.18757739559151,0.0,0.0,0.0,1.0,0.0,1.0,0
662,11904.0,15,2,8,0,9.384713758920965,0.0,1.0,0.0,0.0,0.0,1.0,0
750,6189.0,12,1,8,0,8.730690365678642,0.0,1.0,0.0,0.0,1.0,0.0,0
1455,23311.0,6,0,8,0,10.056723528434986,0.0,0.0,0.0,1.0,1.0,0.0,0
1050,78086.0,0,1,8,1,11.26557886870785,0.0,0.0,0.0,1.0,0.0,1.0,0
145,4027.0,19,5,8,0,8.301025253838453,0.0,0.0,1.0,0.0,0.0,1.0,0
1248,45823.0,20,3,8,0,10.732563250320318,0.0,0.0,0.0,1.0,0.0,1.0,0
2144,9862.0,19,5,8,0,9.196545660953994,0.0,0.0,0.0,1.0,0.0,1.0,0
2273,5286.0,0,5,8,0,8.57300625623545,0.0,0.0,1.0,0.0,0.0,1.0,0
635,9743.0,12,3,8,0,9.18440698994968,0.0,0.0,1.0,0.0,1.0,0.0,0
2533,228496.0,21,5,8,1,12.339278360127365,0.0,1.0,0.0,0.0,0.0,1.0,1
651,3003.0,18,5,8,0,8.007700012884026,0.0,0.0,0.0,1.0,0.0,1.0,0
2840,5391.0,9,5,8,0,8.592671652592143,1.0,0.0,0.0,0.0,0.0,1.0,0
851,6523.0,23,1,8,0,8.783242963740905,0.0,0.0,1.0,0.0,0.0,1.0,0
193,3905.0,23,3,8,0,8.270269111436624,0.0,1.0,0.0,0.0,0.0,1.0,0
2576,4357.0,6,0,8,0,8.379768515504566,0.0,1.0,0.0,0.0,0.0,1.0,0
2392,222108.0,23,2,8,1,12.310923531348772,0.0,0.0,0.0,1.0,0.0,1.0,0
2807,56718.0,2,5,8,1,10.945864530585146,0.0,0.0,0.0,1.0,0.0,1.0,0
1822,13109.0,4,4,8,0,9.481130576757746,0.0,0.0,1.0,0.0,1.0,0.0,0
267,2547.0,22,2,8,0,7.843064016692054,0.0,0.0,1.0,0.0,0.0,1.0,0
2957,5803.0,7,2,8,0,8.666302614004078,0.0,0.0,1.0,0.0,1.0,0.0,0
704,63482.0,19,6,8,1,11.05852743250288,0.0,1.0,0.0,0.0,0.0,1.0,0
643,124903.0,8,4,8,1,11.735300721221355,0.0,0.0,1.0,0.0,0.0,1.0,0
1379,140896.0,21,6,8,1,11.855784405963862,0.0,0.0,1.0,0.0,0.0,1.0,0
2055,7405.0,7,3,8,0,8.910045761473558,0.0,0.0,0.0,1.0,1.0,0.0,0
117,4109.0,11,2,8,0,8.32117830749028,0.0,1.0,0.0,0.0,0.0,1.0,0
1634,7622.0,6,3,8,0,8.938925271988273,0.0,0.0,0.0,1.0,0.0,1.0,0
1859,10099.0,23,0,8,0,9.22029070282935,0.0,1.0,0.0,0.0,0.0,1.0,0
904,2130.0,4,0,8,0,7.664346632098617,0.0,1.0,0.0,0.0,0.0,1.0,0
2416,166929.0,21,4,8,1,12.025329841849434,0.0,0.0,0.0,1.0,1.0,0.0,1
1439,26502.0,13,5,8,0,10.185013213113992,0.0,0.0,0.0,1.0,0.0,1.0,0
2504,108968.0,10,2,8,1,11.598818717091165,1.0,0.0,0.0,0.0,1.0,0.0,0
2226,24565.0,4,4,8,0,10.10911865209904,0.0,1.0,0.0,0.0,0.0,1.0,0
1073,214332.0,3,0,8,1,12.275286159340483,0.0,0.0,0.0,1.0,0.0,1.0,0
2953,21585.0,14,6,8,0,9.97980023538529,1.0,0.0,0.0,0.0,1.0,0.0,1
2040,41910.0,11,1,8,0,10.643303601288238,0.0,0.0,0.0,1.0,0.0,1.0,0
1376,168933.0,9,0,8,1,12.037263385083138,0.0,0.0,0.0,1.0,0.0,1.0,1
1935,10071.0,13,2,8,0,9.217514575724184,0.0,1.0,0.0,0.0,0.0,1.0,0
93,11309.0,5,3,8,0,9.333442569110169,1.0,0.0,0.0,0.0,0.0,1.0,0
2088,7418.0,12,5,8,0,8.911799556189527,0.0,1.0,0.0,0.0,1.0,0.0,0
2254,15929.0,4,2,8,0,9.675959402904097,0.0,0.0,0.0,1.0,0.0,1.0,0
1451,8194.0,15,5,8,0,9.01127949117793,0.0,0.0,1.0,0.0,0.0,1.0,0
621,71680.0,12,0,8,1,11.179980998444355,0.0,0.0,1.0,0.0,0.0,1.0,0
1084,12588.0,15,5,8,0,9.44057869576626,0.0,1.0,0.0,0.0,1.0,0.0,0
1726,4356.0,21,4,8,0,8.379539026117442,0.0,1.0,0.0,0.0,0.0,1.0,0
989,10743.0,6,5,8,0,9.282102738203074,0.0,1.0,0.0,0.0,0.0,1.0,0
715,7204.0,18,4,8,0,8.882530508433623,0.0,1.0,0.0,0.0,1.0,0.0,0
1245,7410.0,6,5,8,0,8.910720661951359,0.0,0.0,0.0,1.0,0.0,1.0,0
1606,16069.0,16,0,8,0,9.684709458731556,0.0,1.0,0.0,0.0,0.0,1.0,0
2742,214496.0,17,6,8,1,12.276051031238415,0.0,0.0,0.0,1.0,0.0,1.0,1
1609,17222.0,8,0,8,0,9.754000978835746,0.0,1.0,0.0,0.0,0.0,1.0,0
850,2564.0,1,0,8,0,7.84971375760487,0.0,0.0,1.0,0.0,1.0,0.0,0
1729,12029.0,10,5,8,0,9.395158808968723,0.0,0.0,0.0,1.0,0.0,1.0,0
2841,9099.0,7,2,8,0,9.116029692504942,0.0,1.0,0.0,0.0,0.0,1.0,0
2236,227067.0,4,6,8,1,12.333004811075924,0.0,1.0,0.0,0.0,0.0,1.0,1
2663,15406.0,15,1,8,0,9.642577230581775,0.0,0.0,0.0,1.0,0.0,1.0,0
2142,283201.0,21,4,8,1,12.553915702923655,0.0,0.0,1.0,0.0,0.0,1.0,1
1353,9282.0,1,4,8,0,9.135940049399933,0.0,1.0,0.0,0.0,0.0,1.0,0
2732,13178.0,11,2,8,0,9.486379932643889,0.0,1.0,0.0,0.0,1.0,0.0,0
78,8813.0,3,4,8,0,9.084096645401932,0.0,1.0,0.0,0.0,0.0,1.0,0
705,112308.0,21,1,8,1,11.62900927999081,0.0,1.0,0.0,0.0,0.0,1.0,0
200,6154.0,3,3,8,0,8.725020038618554,0.0,1.0,0.0,0.0,0.0,1.0,0
483,7547.0,12,0,8,0,8.92903790648844,0.0,1.0,0.0,0.0,0.0,1.0,0
43,3304.0,17,5,8,0,8.103191752285786,0.0,0.0,0.0,1.0,1.0,0.0,1
2918,2462.0,12,2,8,0,7.809135398120538,0.0,0.0,1.0,0.0,0.0,1.0,0
1623,5129.0,14,0,8,0,8.542860938164814,0.0,0.0,0.0,1.0,0.0,1.0,0
552,13463.0,13,6,8,0,9.507774735870642,0.0,0.0,0.0,1.0,0.0,1.0,1
72,6492.0,1,6,8,0,8.778479952508487,0.0,1.0,0.0,0.0,0.0,1.0,0
2764,156659.0,11,5,8,1,11.96183313092123,0.0,1.0,0.0,0.0,0.0,1.0,0
644,6022.0,4,4,8,0,8.70334075304372,0.0,0.0,0.0,1.0,0.0,1.0,0
697,224986.0,9,3,8,1,12.32379790173958,0.0,0.0,0.0,1.0,0.0,1.0,1
418,7461.0,22,2,8,0,8.917578753781104,0.0,1.0,0.0,0.0,1.0,0.0,0
2242,5277.0,17,2,8,0,8.57130251706327,0.0,0.0,0.0,1.0,0.0,1.0,0
96,15688.0,4,4,8,0,9.660715108832957,0.0,0.0,1.0,0.0,0.0,1.0,0
2127,5923.0,3,6,8,0,8.68676717538769,0.0,0.0,0.0,1.0,0.0,1.0,0
1566,19231.0,0,5,8,0,9.864330837334936,0.0,1.0,0.0,0.0,0.0,1.0,0
1838,191421.0,19,5,8,1,12.16223569392434,0.0,0.0,0.0,1.0,0.0,1.0,0
350,6310.0,5,3,8,0,8.75004942158424,0.0,1.0,0.0,0.0,0.0,1.0,0
1061,7365.0,23,2,8,0,8.904630097005011,0.0,0.0,0.0,1.0,0.0,1.0,0
1298,197007.0,17,1,8,1,12.190999616032652,0.0,0.0,0.0,1.0,1.0,0.0,0
2275,27961.0,21,6,8,0,10.23860172454777,0.0,1.0,0.0,0.0,0.0,1.0,0
2086,3093.0,16,5,8,0,8.037220031133012,0.0,0.0,1.0,0.0,0.0,1.0,0
766,6006.0,2,2,8,0,8.700680734850161,1.0,0.0,0.0,0.0,0.0,1.0,0
2453,5855.0,5,3,8,0,8.675222055641148,0.0,1.0,0.0,0.0,0.0,1.0,0
47,16088.0,15,5,8,0,9.685891087651036,0.0,1.0,0.0,0.0,0.0,1.0,0
2826,25240.0,16,6,8,0,10.13622493552166,0.0,0.0,0.0,1.0,0.0,1.0,0
1881,7644.0,4,3,8,0,8.941807118363164,0.0,1.0,0.0,0.0,0.0,1.0,0
1842,6347.0,14,0,8,0,8.7558950816463,0.0,1.0,0.0,0.0,0.0,1.0,0
2358,13899.0,19,5,8,0,9.539644119118783,0.0,1.0,0.0,0.0,0.0,1.0,0
2915,20195.0,22,4,8,0,9.913239843978806,0.0,0.0,1.0,0.0,0.0,1.0,0
2247,8921.0,14,2,8,0,9.09627541568821,0.0,1.0,0.0,0.0,0.0,1.0,0
732,15095.0,19,1,8,0,9.622185087048386,0.0,1.0,0.0,0.0,0.0,1.0,0
736,284842.0,10,2,8,1,12.559693430269215,0.0,1.0,0.0,0.0,0.0,1.0,0
2994,6519.0,2,1,8,0,8.782629654920699,0.0,0.0,0.0,1.0,0.0,1.0,0
2218,220037.0,6,5,8,1,12.301555537691588,1.0,0.0,0.0,0.0,0.0,1.0,0
325,4394.0,1,0,8,0,8.388222810119277,1.0,0.0,0.0,0.0,0.0,1.0,0
361,7097.0,19,6,8,0,8.867568333206442,0.0,0.0,0.0,1.0,0.0,1.0,0
1406,17293.0,15,0,8,0,9.758114899520375,0.0,1.0,0.0,0.0,1.0,0.0,0
1477,4606.0,14,0,8,0,8.435332164935916,0.0,0.0,1.0,0.0,0.0,1.0,0
2119,10500.0,0,6,8,0,9.259225769705994,0.0,1.0,0.0,0.0,0.0,1.0,0
643,13036.0,3,5,8,0,9.47554674766278,0.0,0.0,1.0,0.0,0.0,1.0,0
714,109501.0,21,3,8,1,11.603698092912076,0.0,1.0,0.0,0.0,0.0,1.0,0
2887,2484.0,7,4,8,0,7.818027938530729,1.0,0.0,0.0,0.0,0.0,1.0,0
569,5916.0,1,6,8,0,8.685584842676693,0.0,1.0,0.0,0.0,1.0,0.0,0
848,3551.0,6,4,8,0,8.17526610411206,0.0,0.0,0.0,1.0,0.0,1.0,0
2983,7455.0,6,6,8,0,8.916774356365426,0.0,0.0,0.0,1.0,0.0,1.0,0
1452,5242.0,21,1,8,0,8.564649132572534,0.0,1.0,0.0,0.0,0.0,1.0,0
1520,18549.0,13,2,8,0,9.82822506803558,0.0,1.0,0.0,0.0,0.0,1.0,0
1998,11725.0,8,0,8,0,9.36956387752416,0.0,1.0,0.0,0.0,0.0,1.0,0
745,6211.0,0,3,8,0,8.734238184268577,0.0,1.0,0.0,0.0,0.0,1.0,0
